"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"236426","2364","Baclofen","Inj 2 mg per ml, 5 ml ampoule","191601","Muscle Relaxants","1916","Muscle Relaxants","19","Musculoskeletal System","inj",100
"236401","2364","Baclofen","Tab 10 mg","191601","Muscle Relaxants","1916","Muscle Relaxants","19","Musculoskeletal System","tab",99.9562601812824
"110802","1108","Beclomethasone dipropionate","Aerosol inhaler, 100 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.9430741151546
"110826","1108","Beclomethasone dipropionate","Aerosol inhaler, 100 mcg per dose CFC-free","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.7697774515365
"110827","1108","Beclomethasone dipropionate","Aerosol inhaler, 250 mcg per dose CFC-free","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.840910186569
"110801","1108","Beclomethasone dipropionate","Aerosol inhaler, 50 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.9412800939518
"110825","1108","Beclomethasone dipropionate","Aerosol inhaler, 50 mcg per dose CFC-free","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",98.5945186226282
"418025","4180","Bedaquiline","Tab 100mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"600426","6004","Bee venom allergy treatment","Initiation kit - 5 vials freeze dried venom with diluent","280108","Allergy Desensitisation","2801","Antiallergy Preparations","28","Respiratory System and Allergies","pack",100
"600427","6004","Bee venom allergy treatment","Maintenance kit - 1 vial freeze dried venom with diluent","280108","Allergy Desensitisation","2801","Antiallergy Preparations","28","Respiratory System and Allergies","pack",100
"600405","6004","Bee venom allergy treatment","Maintenance kit - 6 vials 120 mcg freeze dried venom, with diluent ","280108","Allergy Desensitisation","2801","Antiallergy Preparations","28","Respiratory System and Allergies","txpk",100
"600404","6004","Bee venom allergy treatment","Treatment kit - 1 vial 550 mcg freeze dried venom, 1 diluent 9 ml, 3 diluent 1.8 ml","280108","Allergy Desensitisation","2801","Antiallergy Preparations","28","Respiratory System and Allergies","txpk",100
"600425","6004","Bee venom allergy treatment","Treatment kit - 1 vial 550 mcg freeze dried venom, with diluent","280108","Allergy Desensitisation","2801","Antiallergy Preparations","28","Respiratory System and Allergies","vial",100
"111601","1116","Bendroflumethiazide [Bendrofluazide]","Tab 2.5 mg","73110","Thiazide and Related Diuretics","731","Diuretics","7","Cardiovascular System","tab",99.9515629626138
"111602","1116","Bendroflumethiazide [Bendrofluazide]","Tab 5 mg","73110","Thiazide and Related Diuretics","731","Diuretics","7","Cardiovascular System","tab",99.9869849830224
"416325","4163","Benralizumab","Inj 30 mg per ml, 1 ml prefilled pen","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"112002","1120","Benzathine benzylpenicillin","Inj 900 mg (1.2 million units) in 2.3 ml syringe","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",27.9882195655965
"113001","1130","Benzatropine mesylate","Tab 2 mg","220104","Anticholinergics","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.8870563188913
"400325","4003","Benzbromarone","Tab 100 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",100
"400326","4003","Benzbromarone","Tab 50 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",100
"322103","3221","Benzoin","Tincture compound BP","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",15.7608695652174
"113201","1132","Benzydamine hydrochloride","Soln 0.15%","13101","Agents Used in Mouth Ulceration","131","Mouth and Throat","1","Alimentary Tract and Metabolism","ml",99.670553235973
"113601","1136","Benzylpenicillin sodium [Penicillin G]","Inj 600 mg (1 million units) vial","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",3.67814404228764
"421425","4214","Beta-hCG low sensitivity urine test kit","Midstream","131602","Pregnancy Tests - hCG Urine","1316","Pregnancy Tests - hCG Urine","13","Genito-Urinary System","test",0.304645849200305
"119501","1195","Betahistine dihydrochloride","Tab 16 mg","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",99.9873413617078
"114312","1143","Betamethasone dipropionate","Crm 0.05%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.9625161468906
"114314","1143","Betamethasone dipropionate","Crm 0.05% in propylene glycol base","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114313","1143","Betamethasone dipropionate","Oint 0.05%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.9750762982927
"114315","1143","Betamethasone dipropionate","Oint 0.05% in propylene glycol base","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.991935483871
"394127","3941","Betamethasone dipropionate with calcipotriol","Foam spray 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.9910532660288
"394126","3941","Betamethasone dipropionate with calcipotriol","Gel 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.9890001099989
"394125","3941","Betamethasone dipropionate with calcipotriol","Oint 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.9947105118833
"286401","2864","Betamethasone sodium phosphate with betamethasone acetate","Inj 3.9 mg with betamethasone acetate 3 mg per ml, 1 ml","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",42.7632659766716
"271609","2716","Betamethasone valerate","Crm 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.7262342604653
"271608","2716","Betamethasone valerate","Lotn 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","ml",99.9718642732542
"271610","2716","Betamethasone valerate","Oint 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.9018398935652
"271603","2716","Betamethasone valerate","Scalp app 0.1%","102201","Scalp Preparations","1022","Scalp Preparations","10","Dermatologicals","ml",99.9764493249719
"114602","1146","Betamethasone valerate with clioquinol","Crm 0.1% with clioquinol 3%","101104","Corticosteroids - Combination","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114801","1148","Betamethasone valerate with sodium fusidate [fusidic acid]","Crm 0.1% with sodium fusidate (fusidic acid) 2%","101104","Corticosteroids - Combination","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114901","1149","Betaxolol","Eye drops 0.25%","310305","Glaucoma Preparations - Beta Blockers","3103","Eye Preparations","31","Sensory Organs","ml",100
"114902","1149","Betaxolol","Eye drops 0.5%","310305","Glaucoma Preparations - Beta Blockers","3103","Eye Preparations","31","Sensory Organs","ml",99.9715909090909
"115101","1151","Bezafibrate","Tab 200 mg","73201","Fibrates","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.9880356429991
"115102","1151","Bezafibrate","Tab long-acting 400 mg","73201","Fibrates","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.9958071622277
"388325","3883","Bicalutamide","Tab 50 mg","250401","Endocrine Therapy","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",99.9651769867408
"382425","3824","Bimatoprost","Eye drops 0.03%","310308","Glaucoma Preparations - Prostaglandin Analogues","3103","Eye Preparations","31","Sensory Organs","ml",99.9555017939938
"630201","6302","Biotin","Tab 5 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"248203","2482","Bisacodyl","Suppos 10 mg","12510","Stimulant Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","supp",100
"248201","2482","Bisacodyl","Tab 5 mg","12510","Stimulant Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","tab",100
"394927","3949","Bisoprolol fumarate","Tab 10 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.981179039947
"394925","3949","Bisoprolol fumarate","Tab 2.5 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9681103762803
"394926","3949","Bisoprolol fumarate","Tab 5 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9703043907765
"409025","4090","Blood Ketone Diagnostic Test Strip","Test strips","11504","Ketone Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","strip",92.8989053149086
"380726","3807","Blood glucose diagnostic test meter","Meter with 50 lancets, a lancing device and 10 diagnostic test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","pack",64.2855218371398
"380225","3802","Blood glucose diagnostic test strip","Test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","test",98.8947683627584
"380925","3809","Blood glucose test strips (visually impaired)","Blood glucose test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","test",100
"322601","3226","Boric acid powder","Boric acid powder","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"388926","3889","Bosentan","Tab 125 mg","74005","Endothelin Receptor Antagonists","740","Vasodilators","7","Cardiovascular System","tab",100
"388925","3889","Bosentan","Tab 62.5 mg","74005","Endothelin Receptor Antagonists","740","Vasodilators","7","Cardiovascular System","tab",100
"371325","3713","Brimonidine tartrate","Eye drops 0.2%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.7945343815058
"383925","3839","Brimonidine tartrate with timolol maleate","Eye drops 0.2% with timolol maleate 0.5%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.9363450179104
"379225","3792","Brinzolamide","Eye drops 1%","310306","Glaucoma Preparations - Carbonic Anhydrase Inhibitors","3103","Eye Preparations","31","Sensory Organs","ml",99.9362299488128
"116701","1167","Bromocriptine mesylate","Tab 2.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9579263161746
"116809","1168","Budesonide","Cap modified-release 3 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","cap",99.9986155316581
"116808","1168","Budesonide","Metered aqueous nasal spray, 100 mcg per dose","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","dose",99.9753148209588
"116807","1168","Budesonide","Metered aqueous nasal spray, 50 mcg per dose","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","dose",99.9630922693267
"116802","1168","Budesonide","Powder for inhalation, 100 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",98.9619727581143
"116803","1168","Budesonide","Powder for inhalation, 200 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.0416973100666
"116804","1168","Budesonide","Powder for inhalation, 400 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",96.7906565904407
"375828","3758","Budesonide with eformoterol","Aerosol inhaler 100 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.7260118396956
"375829","3758","Budesonide with eformoterol","Aerosol inhaler 200 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.9050525947478
"375825","3758","Budesonide with eformoterol","Powder for inhalation 100 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.6477866640405
"375830","3758","Budesonide with eformoterol","Powder for inhalation 160 mcg with 4.5 mcg eformoterol fumarate per dose (equivalent to 200 mcg budesonide with 6 mcg eformoterol fumarate metered dose)","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.8390557939914
